Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
Dell,Notebook,15.6,8,Windows 10,2.36,408.42316800000003,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R7 M445
MSI,Gaming,17.3,8,Windows 10,2.6,1022.33664,2.6,Intel, Core i7 6700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 965M
HP,Notebook,15.6,4,Windows 10,1.96,319.68,1.6,Intel, Pentium Quad Core N3710 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 405
Asus,Gaming,17.3,16,Windows 10,4.3,1469.8886400000001,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Dell,Ultrabook,12.5,4,Windows 7,1.5,725.769504,2.3,Intel, Core i3 6100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Ultrabook,12.5,4,Windows 7,1.5,746.1139392,2.3,Intel, Core i3 6100U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,4,Chrome OS,2.2,133.62624,1.5,Intel, Celeron Dual Core 3205U ,16.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics
HP,Workstation,17.3,8,Windows 7,3.0,1853.50464,2.6,Intel, Core i7 6700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,AMD, FirePro W6150M
Lenovo,Gaming,15.6,16,Windows 10,2.4,766.5926400000001,2.8,Intel, Core i7 7700HQ ,512.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Dell,Ultrabook,12.5,8,Windows 7,1.5,903.479616,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,17.3,8,Windows 10,2.9,966.1944384000001,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,554.3251200000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.1,254.46527999999998,2.5,AMD, A6-Series 9220 ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R4
Asus,Gaming,15.6,16,Windows 10,2.59,856.10304,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
HP,Notebook,13.3,8,Windows 10,1.16,1086.2726400000001,1.1,Intel, Core M 6Y54 ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 515
Dell,Notebook,15.6,4,Windows 7,2.24,491.763744,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M315
Lenovo,Notebook,15.6,4,Windows 10,2.1,274.28544,2.0,Intel, Core i3 6006U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Ultrabook,13.3,8,Windows 10,1.16,1258.89984,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,351.00864,1.44,Intel, Atom x5-Z8550 ,64.0,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
Dell,Ultrabook,13.3,8,Windows 10,1.23,881.6774399999999,2.4,Intel, Core i7 7560U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, Iris Plus Graphics 640
Lenovo,Gaming,17.3,16,Windows 10,4.6,1758.2336064,2.7,Intel, Core i7 6820HK ,256.0,1000.0,SSD,Hybrid,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Razer,Ultrabook,12.5,8,Windows 10,1.25,657.9014400000001,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,3840x2160,Without,Intel, HD Graphics 520
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,1423.21536,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,8,Windows 10,3.52,839.1536064000001,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Vero,Notebook,13.3,4,Windows 10,1.35,125.31455999999999,1.44,Intel, Atom X5-Z8350 ,32.0,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 400
HP,Notebook,13.3,8,Windows 10,1.16,1080.5184,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 7,1.43,967.35168,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Linux,2.09,334.7880768,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,Notebook,15.6,4,Windows 10,2.0,278.1216,2.4,Intel, Core i3 7100U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1067.09184,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,306.25344,1.44,Intel, Atom x5-Z8550 ,64.0,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
HP,Ultrabook,12.5,8,Windows 7,1.26,1211.5872000000002,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,8,No OS,2.4,632.32704,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
HP,Gaming,17.3,8,Windows 10,3.35,721.83744,2.3,Intel, Core i5 6300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,8,Windows 10,2.04,402.15744000000007,2.7,Intel, Core i7 7500U ,2000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,1310.9309568,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Nvidia, Quadro M500M
Asus,Notebook,14.0,4,Windows 10,1.5,177.74208000000002,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 500
HP,Ultrabook,15.6,8,Windows 10,1.84,480.79872,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.23,393.84576000000004,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Lenovo,Notebook,15.6,16,Windows 10,2.5,702.65664,2.5,Intel, Core i7 6500U ,1000.0,0.0,Hybrid,None,0,1920x1080,Without,AMD, Radeon R7 M360
HP,Workstation,17.3,8,Windows 7,3.0,2525.088384,2.6,Intel, Core i7 6700HQ ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M3000M
Dell,Notebook,15.6,8,Windows 10,2.5,501.25823999999994,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 M445
MSI,Gaming,17.3,16,Windows 10,3.78,1533.82464,2.7,Intel, Core i7 6820HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 980M
HP,Ultrabook,15.6,8,Windows 7,1.88,1388.5108992,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,1560.0384,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.4,730.660608,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1041.51744,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,2.59,1425.13344,2.6,Intel, Core i7 6700HQ ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M1000M
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1150.20864,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,2.0,1214.14464,2.6,Intel, Core i7 6700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M1000M
HP,Ultrabook,12.5,8,Windows 7,1.26,1468.577952,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 10,2.18,645.689664,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
HP,Notebook,15.6,8,Windows 7,1.88,1009.54944,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,1495.46304,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,No OS,1.9,216.74303999999998,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,1.86,189.88992,1.8,AMD, E-Series 7110 ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R2 Graphics
Lenovo,Notebook,15.6,8,No OS,2.32,382.97664000000003,2.3,Intel, Core i5 6200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R5 M330
Dell,Gaming,15.6,8,Windows 10,2.62,766.5926400000001,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050Ti
Dell,Notebook,15.6,8,Windows 10,2.04,1438.9947648,2.3,Intel, Core i5 6300HQ ,256.0,0.0,SSD,None,1,3840x2160,IPSPanel,Nvidia, GeForce 960M
HP,Notebook,15.6,4,Windows 10,1.91,306.18311040000003,2.5,AMD, A6-Series A6-9220 ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 520
MSI,Gaming,17.3,16,Windows 10,2.7,954.4366080000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,1469.8886400000001,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,8,Windows 10,2.5,504.12896639999997,2.3,Intel, Core i5 6200U ,1000.0,0.0,Hybrid,None,0,1920x1080,Without,AMD, Radeon R5 M330
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1304.93376,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,958.4006400000001,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
MSI,Gaming,14.0,16,Windows 10,1.7,1131.0278400000002,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 970M
HP,Gaming,15.6,8,Windows 10,2.62,574.7846400000001,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Lenovo,Notebook,15.6,8,Windows 10,2.2,293.46624,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,2.1,304.9683264,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Gaming,15.6,8,Windows 10,2.62,957.76128,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,3840x2160,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,8,Windows 10,1.95,888.7103999999999,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.2,299.22048,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920MX 
HP,Notebook,14.0,2,Windows 10,1.44,159.20064,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
MSI,Gaming,15.6,8,Windows 10,2.2,536.42304,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,15.6,8,Windows 10,1.96,434.12544,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,16,Windows 10,2.1,741.01824,1.8,Intel, Core i7 8550U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, UHD Graphics 620
Asus,Notebook,15.6,4,Windows 10,2.2,235.92384,1.6,Intel, Celeron Dual Core N3050 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics
Lenovo,Notebook,15.6,4,No OS,2.1,254.46527999999998,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,8,No OS,2.2,453.30623999999995,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Asus,Notebook,14.0,4,Windows 10,2.0,491.66784,2.4,Intel, Core i3 7100U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 7,2.32,527.472,2.5,Intel, Core i7 6500U ,1000.0,0.0,Hybrid,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,16,Windows 10,3.31,834.3648,2.6,Intel, Core i7 6700HQ ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960
MSI,Gaming,15.6,16,Windows 10,1.91,1376.7786432,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 970M
HP,Notebook,15.6,4,Windows 10,2.07,415.584,2.3,Intel, Core i3 6100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1046.63232,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 520
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,531.30816,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 920M
Dell,Notebook,15.6,8,Linux,1.98,572.2335936,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GT 940MX
Acer,Notebook,15.6,4,Windows 10,2.1,212.90688000000003,2.0,Intel, Celeron Dual Core N3350 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
HP,Notebook,15.6,6,Windows 10,2.18,510.84864000000005,2.6,Intel, Core i7 6700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
Asus,Gaming,15.6,8,Windows 10,2.591,581.17824,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,753.8054400000001,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.23,441.79776000000004,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Dell,Ultrabook,13.3,8,Linux,1.23,702.65664,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 520
Acer,Gaming,17.3,16,Windows 10,4.2,1661.6966400000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
Lenovo,Gaming,15.6,8,Windows 10,2.4,523.63584,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,15.6,4,Windows 10,1.86,310.0896,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Apple,Ultrabook,12.0,8,Mac OS X,0.92,743.57568,1.1,Intel, Core M ,256.0,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 5300
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,766.5926400000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,12,Windows 10,2.21,848.43072,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Lenovo,Notebook,15.6,4,No OS,1.9,235.28448,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
Asus,Gaming,17.3,16,Windows 10,4.3,1374.624,2.6,Intel, Core i7 6700HQ ,512.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Acer,Notebook,15.6,4,Linux,2.1,173.90592,2.0,Intel, Celeron Dual Core N3350 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
MSI,Gaming,17.3,16,Windows 10,2.43,1309.9847040000002,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,4,Windows 10,2.3,319.04064,2.0,Intel, Core i3 6006U ,128.0,0.0,SSD,None,0,1366x768,Without,AMD, Radeon R7 M440
Lenovo,Notebook,15.6,8,No OS,2.2,402.15744000000007,2.5,Intel, Core i7 6500U ,500.0,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce 920MX
Dell,Ultrabook,13.3,16,Windows 10,1.2,1713.4848,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
Asus,Gaming,15.6,8,Windows 10,2.2,747.41184,2.6,Intel, Core i7 6700HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.36,568.39104,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R7 M445
HP,Notebook,15.6,8,Windows 10,1.91,370.18944,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.2,191.16863999999998,2.2,AMD, E-Series 9000 ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R2 Graphics
Acer,Notebook,17.3,8,Windows 10,3.3,402.15744000000007,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 940MX
Asus,Gaming,15.6,16,Windows 10,2.2,1565.7926400000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Apple,Ultrabook,12.0,8,Mac OS X,0.92,817.74144,1.2,Intel, Core M ,512.0,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 515
Asus,Notebook,15.6,16,Windows 10,2.2,1118.24064,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
MSI,Gaming,17.3,16,Windows 10,2.43,1246.1062464,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,638.72064,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Asus,Gaming,17.3,16,Windows 10,2.9,1246.11264,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Acer,Netbook,11.6,2,Chrome OS,1.3,111.24864,1.5,Intel, Celeron Dual Core 3205U ,32.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics
Acer,Notebook,17.3,4,Windows 10,3.3,382.33727999999996,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 940MX
Lenovo,Notebook,17.3,8,No OS,2.8,344.61503999999996,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1600x900,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,Windows 10,2.6,813.26592,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960<U+039C>
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,734.62464,1.3,Intel, Core i7 7Y75 ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 615
Lenovo,Notebook,15.6,8,Windows 10,2.3,977.5814399999999,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.2,943.7656896,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,6,Windows 10,2.1,338.22144,2.7,AMD, A12-Series 9720P ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon 530
Dell,Ultrabook,12.5,8,Windows 7,1.26,1095.4602432000001,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,325.43424,2.4,Intel, Core i3 7100U ,500.0,0.0,HDD,None,1,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,15.6,4,Windows 10,2.65,197.56224,1.6,Intel, Pentium Quad Core N3710 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 405
Dell,Ultrabook,13.3,8,Windows 10,1.29,944.33472,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Linux,2.18,333.6564096,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Gaming,15.6,16,Windows 10,2.6,657.9014400000001,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,1,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
MSI,Gaming,15.6,8,Windows 10,2.2,734.62464,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Lenovo,Netbook,12.5,16,Windows 10,1.3,1054.944,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Razer,Gaming,14.0,16,Windows 10,1.95,2237.12064,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.3,299.8662336,2.4,Intel, Core i3 7100U ,1000.0,0.0,HDD,None,1,1366x768,Without,Intel, HD Graphics 620
MSI,Gaming,17.3,16,Windows 10,2.7,1021.6972800000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Apple,Ultrabook,11.6,4,Mac OS X,1.08,613.1462399999999,1.6,Intel, Core i5 ,256.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 6000
HP,Notebook,15.6,4,Windows 10,2.1,305.61408,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,14.0,8,Windows 7,1.54,1405.4347584000002,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,2560x1440,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 7,2.24,471.20832,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.3,747.41184,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 960M
Lenovo,Notebook,13.3,16,Windows 10,1.4,958.4006400000001,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,6,Windows 10,2.2,382.0623552,3.6,AMD, A12-Series 9720P ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Asus,Ultrabook,13.3,8,Windows 10,1.45,818.3807999999999,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,4,Linux,2.4,231.32044800000003,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,1150.20864,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,Without,Nvidia, GeForce 940MX
HP,Notebook,14.0,4,Windows 7,1.54,703.2896064,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,14.0,4,Windows 10,1.6,559.44,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Asus,Gaming,15.6,16,Windows 10,2.34,1486.512,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
